date,actual,RF,LSTM,AMLSTM,Our_Model
2024-04-21 16:00:00,580.58,477.6361776785708,484.9653,533.2241,485.6362
2024-04-21 16:15:00,496.74,468.0794382812494,390.1893,477.54645,432.3448
2024-04-21 16:30:00,447.93,358.1000506410254,360.992,419.32266,371.61865
2024-04-21 16:45:00,406.82,347.1302588235289,313.8447,362.0876,332.1438
2024-04-21 17:00:00,345.19,285.7645500000005,223.22205,304.31244,276.99493
2024-04-21 17:15:00,276.36,231.67352619696973,215.85376,254.77655,212.47977
2024-04-21 17:30:00,217.88,183.7707390101716,162.14342,204.46626,148.58893
2024-04-21 17:45:00,163.61,139.1634209999998,145.51216,145.19719,118.72135
2024-04-21 18:00:00,107.58,87.52507500000007,71.02674,130.24394,77.70212
2024-04-21 18:15:00,56.53,66.04504999999982,71.5929,86.72176,47.756924
2024-04-21 18:30:00,21.27,29.134325000000054,46.037983,80.15837,25.77437
2024-04-21 18:45:00,3.7,5.970827499999998,22.22398,46.993065,18.09287
2024-04-21 19:00:00,0.79,3.075699999999998,12.855441,48.00119,24.736507
2024-04-22 06:00:00,0.33,11.234025150080305,71.032425,48.00673,7.4919157
2024-04-22 06:15:00,2.33,26.544274999999924,66.498604,54.461548,35.030254
2024-04-22 06:30:00,14.71,42.88560000000004,56.10028,71.53622,38.445724
2024-04-22 06:45:00,44.05,60.586511904761885,85.27138,64.47673,81.93715
2024-04-22 07:00:00,112.46,81.26312370855636,134.64876,100.14114,97.99865
2024-04-22 07:15:00,187.35,138.03938512904725,202.07764,160.90169,145.03612
2024-04-22 07:30:00,143.42,188.59372071547344,219.8142,187.34367,182.03912
2024-04-22 07:45:00,156.72,243.23169303451493,263.17563,222.58087,227.8859
2024-04-22 08:00:00,295.55,300.62665000000027,305.734,274.89978,266.97018
2024-04-22 08:15:00,201.49,323.6505426470587,349.4798,345.31934,342.34818
2024-04-22 08:30:00,383.23,354.1533250000004,387.3495,392.13812,375.76498
2024-04-22 08:45:00,344.4,418.16260000000017,467.3216,426.0123,427.5493
2024-04-22 09:00:00,278.51,499.7079145833332,522.58264,451.54523,479.65274
2024-04-22 09:15:00,572.4,563.7055789473683,547.16754,522.1604,521.92267
2024-04-22 09:30:00,648.05,612.425824999999,616.4816,566.3218,573.73285
2024-04-22 09:45:00,689.92,630.9472749999996,692.0579,608.9363,634.253
2024-04-22 10:00:00,714.07,685.6717500000001,738.08307,680.5288,682.5134
2024-04-22 10:15:00,750.01,750.2857000000006,776.6629,676.6975,714.5917
2024-04-22 10:30:00,789.42,786.4776500000002,822.3867,727.22864,765.24036
2024-04-22 10:45:00,822.93,797.6157000000011,860.45703,781.29285,822.7778
2024-04-22 11:00:00,852.74,824.7073249999988,904.50885,806.09186,855.13385
2024-04-22 11:15:00,884.76,823.1688499999995,916.19366,850.6827,904.3589
2024-04-22 11:30:00,905.59,877.85155,949.15985,861.86957,906.627
2024-04-22 11:45:00,916.87,904.6935749999996,991.12933,891.2788,918.8522
2024-04-22 12:00:00,937.36,858.2358750000014,965.8979,926.1709,945.02875
2024-04-22 12:15:00,932.25,930.3810500000004,989.024,899.58435,901.9925
2024-04-22 12:30:00,925.32,935.9217999999996,986.33405,904.72003,900.1512
2024-04-22 12:45:00,938.12,930.40625,1006.9166,928.47876,912.7782
2024-04-22 13:00:00,940.68,910.38725,953.02765,900.18774,907.68005
2024-04-22 13:15:00,922.25,760.0164000000009,969.14996,899.90845,916.62744
2024-04-22 13:30:00,896.24,926.7464499999992,992.8002,887.2143,894.1458
2024-04-22 13:45:00,879.99,877.6919249999992,906.2418,888.9875,872.9983
