date,actual,RF,LSTM,AMLSTM,Our_Model
2024-04-26 09:45:00,446.99,524.9700500000002,565.655,515.2154,499.99603
2024-04-26 10:00:00,486.32,562.6787250000004,627.30457,569.1402,508.2953
2024-04-26 10:15:00,521.0,661.1952749999997,650.49664,610.19775,520.6776
2024-04-26 10:30:00,551.44,740.5238000000002,651.64496,645.6641,584.37823
2024-04-26 10:45:00,573.75,746.7451499999994,716.1428,684.84454,601.17474
2024-04-26 11:00:00,569.21,770.6083750000008,755.8837,726.3201,658.0887
2024-04-26 11:15:00,838.15,842.3271,786.22864,743.4909,684.74164
2024-04-26 11:30:00,941.6,821.1979750000002,801.94714,773.68866,684.1611
2024-04-26 11:45:00,974.12,863.417675,816.9744,780.9627,726.40955
2024-04-26 12:00:00,965.01,861.9388250000005,858.83295,788.2972,757.9161
2024-04-26 12:15:00,966.71,800.3408750000004,881.63947,799.68634,759.1304
2024-04-26 12:30:00,963.51,764.494874999999,840.46454,797.4515,743.7365
2024-04-26 12:45:00,955.81,773.825249999998,870.59467,787.0666,708.1582
2024-04-26 13:00:00,946.43,864.3420000000007,854.8618,799.5531,748.2488
2024-04-26 13:15:00,937.35,884.8903499999983,846.7789,766.9515,701.15424
